SEED.ID,clan,family,Rep,DTF,Height
GMS_MN2025_127023,IRAT204,PI533788,1,56,195
GMS_MN2025_127023,IRAT204,PI533788,2,56,208
GMS_MN2025_127023,IRAT204,PI533788,3,56,216
GMS_MN2025_127023,IRAT204,PI533788,4,56,226
GMS_MN2025_127024,CSM-63,PI595739,1,54,275
GMS_MN2025_127024,CSM-63,PI595739,2,54,263
GMS_MN2025_127024,CSM-63,PI595739,3,54,276
GMS_MN2025_127024,CSM-63,PI595739,4,54,264
GMS_MN2025_127025,IRAT204,PI533788,1,54,159
GMS_MN2025_127025,IRAT204,PI533788,2,54,148
GMS_MN2025_127025,IRAT204,PI533788,3,54,156
GMS_MN2025_127025,IRAT204,PI533788,4,54,132
GMS_MN2025_127029,Mota Maradi,PI576387,1,59,295
GMS_MN2025_127029,Mota Maradi,PI576387,2,59,306
GMS_MN2025_127029,Mota Maradi,PI576387,3,59,300
GMS_MN2025_127029,Mota Maradi,PI576387,4,59,307
GMS_MN2025_127034,CSM-63,PI595739,1,64,396
GMS_MN2025_127034,CSM-63,PI595739,2,64,387
GMS_MN2025_127034,CSM-63,PI595739,3,64,372
GMS_MN2025_127034,CSM-63,PI595739,4,64,388
GMS_MN2025_127042,IRAT204,PI656080,1,66,353
GMS_MN2025_127042,IRAT204,PI656080,2,66,371
GMS_MN2025_127042,IRAT204,PI656080,3,66,356
GMS_MN2025_127042,IRAT204,PI656080,4,66,298
GMS_MN2025_128042,Macia,PI656029,1,62,231
GMS_MN2025_128042,Macia,PI656029,2,62,249
GMS_MN2025_128042,Macia,PI656029,3,62,169
GMS_MN2025_128042,Macia,PI656029,4,62,150
GMS_MN2025_128039,Mota Maradi,PI656005,1,63,364
GMS_MN2025_128039,Mota Maradi,PI656005,2,63,366
GMS_MN2025_128039,Mota Maradi,PI656005,3,63,354
GMS_MN2025_128039,Mota Maradi,PI656005,4,63,318
GMS_MN2025_128037,CSM-63,PI534127,1,59,352
GMS_MN2025_128037,CSM-63,PI534127,2,59,362
GMS_MN2025_128037,CSM-63,PI534127,3,59,333
GMS_MN2025_128037,CSM-63,PI534127,4,59,315
GMS_MN2025_128036,CSM-63,PI656036,1,66,336
GMS_MN2025_128036,CSM-63,PI656036,2,66,341
GMS_MN2025_128036,CSM-63,PI656036,3,66,329
GMS_MN2025_128036,CSM-63,PI656036,4,66,328
GMS_MN2025_128032,IRAT204,PI576332,1,54,119
GMS_MN2025_128032,IRAT204,PI576332,2,54,140
GMS_MN2025_128032,IRAT204,PI576332,3,54,144
GMS_MN2025_128032,IRAT204,PI576332,4,54,146
GMS_MN2025_128031,Mota Maradi,PI561071,1,54,224
GMS_MN2025_128031,Mota Maradi,PI561071,2,54,206
GMS_MN2025_128031,Mota Maradi,PI561071,3,54,208
GMS_MN2025_128031,Mota Maradi,PI561071,4,54,213
GMS_MN2025_128028,IRAT204,PI656093,1,54,254
GMS_MN2025_128028,IRAT204,PI656093,2,54,221
GMS_MN2025_128028,IRAT204,PI656093,3,54,264
GMS_MN2025_128028,IRAT204,PI656093,4,54,232
GMS_MN2025_128026,Mota Maradi,PI576387,1,70,295
GMS_MN2025_128026,Mota Maradi,PI576387,2,70,301
GMS_MN2025_128026,Mota Maradi,PI576387,3,70,293
GMS_MN2025_128026,Mota Maradi,PI576387,4,70,289
GMS_MN2025_128024,Macia,PI656031,1,54,133
GMS_MN2025_128024,Macia,PI656031,2,54,129
GMS_MN2025_128024,Macia,PI656031,3,54,137
GMS_MN2025_128024,Macia,PI656031,4,54,138
GMS_MN2025_128021,Mota Maradi,PI656005,1,56,278
GMS_MN2025_128021,Mota Maradi,PI656005,2,56,274
GMS_MN2025_128021,Mota Maradi,PI656005,3,56,268
GMS_MN2025_128021,Mota Maradi,PI656005,4,56,261
GMS_MN2025_128020,IRAT204,PI597980,1,55,202
GMS_MN2025_128020,IRAT204,PI597980,2,55,218
GMS_MN2025_128020,IRAT204,PI597980,3,55,223
GMS_MN2025_128020,IRAT204,PI597980,4,55,192
GMS_MN2025_128019,Mota Maradi,PI656098,1,64,294
GMS_MN2025_128019,Mota Maradi,PI656098,2,64,252
GMS_MN2025_128019,Mota Maradi,PI656098,3,64,305
GMS_MN2025_128019,Mota Maradi,PI656098,4,64,295
GMS_MN2025_128017,IRAT204,PI656098,1,56,148
GMS_MN2025_128017,IRAT204,PI656098,2,56,161
GMS_MN2025_128017,IRAT204,PI656098,3,56,142
GMS_MN2025_128017,IRAT204,PI656098,4,56,131
GMS_MN2025_128012,Mota Maradi,PI533788,1,62,234
GMS_MN2025_128012,Mota Maradi,PI533788,2,62,210
GMS_MN2025_128012,Mota Maradi,PI533788,3,62,238
GMS_MN2025_128012,Mota Maradi,PI533788,4,62,209
GMS_MN2025_128010,IRAT204,PI656068,1,66,246
GMS_MN2025_128010,IRAT204,PI656068,2,66,237
GMS_MN2025_128010,IRAT204,PI656068,3,66,226
GMS_MN2025_128010,IRAT204,PI656068,4,66,202
GMS_MN2025_128009,Mota Maradi,PI597950,1,54,257
GMS_MN2025_128009,Mota Maradi,PI597950,2,54,261
GMS_MN2025_128009,Mota Maradi,PI597950,3,54,264
GMS_MN2025_128009,Mota Maradi,PI597950,4,54,258
GMS_MN2025_128006,Mota Maradi,PI576387,1,56,233
GMS_MN2025_128006,Mota Maradi,PI576387,2,56,202
GMS_MN2025_128006,Mota Maradi,PI576387,3,56,194
GMS_MN2025_128006,Mota Maradi,PI576387,4,56,217
GMS_MN2025_129006,Macia,PI656031,1,66,166
GMS_MN2025_129006,Macia,PI656031,2,66,164
GMS_MN2025_129006,Macia,PI656031,3,66,156
GMS_MN2025_129006,Macia,PI656031,4,66,136
GMS_MN2025_129007,Mota Maradi,PI607931,1,73,242
GMS_MN2025_129007,Mota Maradi,PI607931,2,73,256
GMS_MN2025_129007,Mota Maradi,PI607931,3,73,266
GMS_MN2025_129007,Mota Maradi,PI607931,4,73,272
GMS_MN2025_129010,Mota Maradi,PI576387,1,56,286
GMS_MN2025_129010,Mota Maradi,PI576387,2,56,285
GMS_MN2025_129010,Mota Maradi,PI576387,3,56,245
GMS_MN2025_129010,Mota Maradi,PI576387,4,56,267
GMS_MN2025_129011,Macia,PI533936,1,54,92
GMS_MN2025_129011,Macia,PI533936,2,54,83
GMS_MN2025_129011,Macia,PI533936,3,54,92
GMS_MN2025_129011,Macia,PI533936,4,54,76
GMS_MN2025_129014,IRAT204,PI656085,1,62,204
GMS_MN2025_129014,IRAT204,PI656085,2,62,211
GMS_MN2025_129014,IRAT204,PI656085,3,62,131
GMS_MN2025_129014,IRAT204,PI656085,4,62,110
GMS_MN2025_129016,Mota Maradi,PI595745,1,61,285
GMS_MN2025_129016,Mota Maradi,PI595745,2,61,288
GMS_MN2025_129016,Mota Maradi,PI595745,3,61,237
GMS_MN2025_129016,Mota Maradi,PI595745,4,61,229
GMS_MN2025_129017,CSM-63,PI595739,1,66,271
GMS_MN2025_129017,CSM-63,PI595739,2,66,251
GMS_MN2025_129017,CSM-63,PI595739,3,66,273
GMS_MN2025_129017,CSM-63,PI595739,4,66,263
GMS_MN2025_129018,CSM-63,PI534108,1,66,356
GMS_MN2025_129018,CSM-63,PI534108,2,66,372
GMS_MN2025_129018,CSM-63,PI534108,3,66,366
GMS_MN2025_129018,CSM-63,PI534108,4,66,368
GMS_MN2025_129019,Mota Maradi,PI533788,1,54,289
GMS_MN2025_129019,Mota Maradi,PI533788,2,54,277
GMS_MN2025_129019,Mota Maradi,PI533788,3,54,275
GMS_MN2025_129019,Mota Maradi,PI533788,4,54,241
GMS_MN2025_129020,CSM-63,PI534127,1,61,374
GMS_MN2025_129020,CSM-63,PI534127,2,61,401
GMS_MN2025_129020,CSM-63,PI534127,3,61,405
GMS_MN2025_129020,CSM-63,PI534127,4,61,358
GMS_MN2025_129022,IRAT204,PI533987,1,54,117
GMS_MN2025_129022,IRAT204,PI533987,2,54,133
GMS_MN2025_129022,IRAT204,PI533987,3,54,88
GMS_MN2025_129022,IRAT204,PI533987,4,54,73
GMS_MN2025_129025,IRAT204,PI656080,1,63,311
GMS_MN2025_129025,IRAT204,PI656080,2,63,323
GMS_MN2025_129025,IRAT204,PI656080,3,63,138
GMS_MN2025_129025,IRAT204,PI656080,4,63,116
GMS_MN2025_129030,Macia,PI656029,1,70,205
GMS_MN2025_129030,Macia,PI656029,2,70,229
GMS_MN2025_129030,Macia,PI656029,3,70,182
GMS_MN2025_129030,Macia,PI656029,4,70,176
GMS_MN2025_129036,CSM-63,PI595739,1,64,363
GMS_MN2025_129036,CSM-63,PI595739,2,64,372
GMS_MN2025_129036,CSM-63,PI595739,3,64,400
GMS_MN2025_129036,CSM-63,PI595739,4,64,422
GMS_MN2025_129037,IRAT204,PI656068,1,63,256
GMS_MN2025_129037,IRAT204,PI656068,2,63,227
GMS_MN2025_129037,IRAT204,PI656068,3,63,240
GMS_MN2025_129037,IRAT204,PI656068,4,63,294
GMS_MN2025_129038,IRAT204,PI533949,1,50,135
GMS_MN2025_129038,IRAT204,PI533949,2,50,160
GMS_MN2025_129038,IRAT204,PI533949,3,50,98
GMS_MN2025_129038,IRAT204,PI533949,4,50,89
GMS_MN2025_129041,Mota Maradi,PI533937,1,64,291
GMS_MN2025_129041,Mota Maradi,PI533937,2,64,281
GMS_MN2025_129041,Mota Maradi,PI533937,3,64,285
GMS_MN2025_129041,Mota Maradi,PI533937,4,64,247
GMS_MN2025_129042,Mota Maradi,PI607931,1,56,290
GMS_MN2025_129042,Mota Maradi,PI607931,2,56,311
GMS_MN2025_129042,Mota Maradi,PI607931,3,56,296
GMS_MN2025_129042,Mota Maradi,PI607931,4,56,299
GMS_MN2025_130036,IRAT204,PI656081,1,54,111
GMS_MN2025_130036,IRAT204,PI656081,2,54,116
GMS_MN2025_130036,IRAT204,PI656081,3,54,82
GMS_MN2025_130036,IRAT204,PI656081,4,54,78
GMS_MN2025_130035,Mota Maradi,PI533788,1,56,331
GMS_MN2025_130035,Mota Maradi,PI533788,2,56,338
GMS_MN2025_130035,Mota Maradi,PI533788,3,56,368
GMS_MN2025_130035,Mota Maradi,PI533788,4,56,238
GMS_MN2025_130034,Mota Maradi,PI607931,1,63,335
GMS_MN2025_130034,Mota Maradi,PI607931,2,63,322
GMS_MN2025_130034,Mota Maradi,PI607931,3,63,309
GMS_MN2025_130034,Mota Maradi,PI607931,4,63,324
GMS_MN2025_130033,CSM-63,PI595739,1,64,340
GMS_MN2025_130033,CSM-63,PI595739,2,64,364
GMS_MN2025_130033,CSM-63,PI595739,3,64,309
GMS_MN2025_130033,CSM-63,PI595739,4,64,358
GMS_MN2025_130030,CSM-63,PI656012,1,63,380
GMS_MN2025_130030,CSM-63,PI656012,2,63,378
GMS_MN2025_130030,CSM-63,PI656012,3,63,379
GMS_MN2025_130030,CSM-63,PI656012,4,63,348
GMS_MN2025_130029,IRAT204,PI656073,1,50,193
GMS_MN2025_130029,IRAT204,PI656073,2,50,200
GMS_MN2025_130029,IRAT204,PI656073,3,50,294
GMS_MN2025_130029,IRAT204,PI656073,4,50,291
GMS_MN2025_130028,IRAT204,PI656102,1,56,170
GMS_MN2025_130028,IRAT204,PI656102,2,56,174
GMS_MN2025_130028,IRAT204,PI656102,3,56,219
GMS_MN2025_130028,IRAT204,PI656102,4,56,213
GMS_MN2025_130018,CSM-63,PI561472,1,56,402
GMS_MN2025_130018,CSM-63,PI561472,2,56,358
GMS_MN2025_130018,CSM-63,PI561472,3,56,397
GMS_MN2025_130018,CSM-63,PI561472,4,56,353
GMS_MN2025_130015,IRAT204,PI656026,1,54,136
GMS_MN2025_130015,IRAT204,PI656026,2,54,134
GMS_MN2025_130015,IRAT204,PI656026,3,54,137
GMS_MN2025_130015,IRAT204,PI656026,4,54,147
GMS_MN2025_130014,CSM-63,PI534127,1,56,328
GMS_MN2025_130014,CSM-63,PI534127,2,56,322
GMS_MN2025_130014,CSM-63,PI534127,3,56,333
GMS_MN2025_130014,CSM-63,PI534127,4,56,341
GMS_MN2025_130011,IRAT204,PI656026,1,54,145
GMS_MN2025_130011,IRAT204,PI656026,2,54,157
GMS_MN2025_130011,IRAT204,PI656026,3,54,136
GMS_MN2025_130011,IRAT204,PI656026,4,54,156
GMS_MN2025_130008,IRAT204,PI595714,1,60,200
GMS_MN2025_130008,IRAT204,PI595714,2,60,191
GMS_MN2025_130008,IRAT204,PI595714,3,60,156
GMS_MN2025_130008,IRAT204,PI595714,4,60,145
GMS_MN2025_130007,IRAT204,PI533987,1,54,213
GMS_MN2025_130007,IRAT204,PI533987,2,54,216
GMS_MN2025_130007,IRAT204,PI533987,3,54,207
GMS_MN2025_130007,IRAT204,PI533987,4,54,204
GMS_MN2025_131007,Mota Maradi,PI533762,1,56,248
GMS_MN2025_131007,Mota Maradi,PI533762,2,56,242
GMS_MN2025_131007,Mota Maradi,PI533762,3,56,283
GMS_MN2025_131007,Mota Maradi,PI533762,4,56,275
GMS_MN2025_131009,CSM-63,PI595739,1,66,359
GMS_MN2025_131009,CSM-63,PI595739,2,66,344
GMS_MN2025_131009,CSM-63,PI595739,3,66,339
GMS_MN2025_131009,CSM-63,PI595739,4,66,297
GMS_MN2025_131010,Mota Maradi,PI576387,1,63,286
GMS_MN2025_131010,Mota Maradi,PI576387,2,63,285
GMS_MN2025_131010,Mota Maradi,PI576387,3,63,285
GMS_MN2025_131010,Mota Maradi,PI576387,4,63,288
GMS_MN2025_131011,IRAT204,PI655977,1,56,137
GMS_MN2025_131011,IRAT204,PI655977,2,56,147
GMS_MN2025_131011,IRAT204,PI655977,3,56,98
GMS_MN2025_131011,IRAT204,PI655977,4,56,92
GMS_MN2025_131012,IRAT204,PI656101,1,64,198
GMS_MN2025_131012,IRAT204,PI656101,2,64,196
GMS_MN2025_131012,IRAT204,PI656101,3,64,125
GMS_MN2025_131012,IRAT204,PI656101,4,64,118
GMS_MN2025_131015,IRAT204,PI655976,1,54,138
GMS_MN2025_131015,IRAT204,PI655976,2,54,144
GMS_MN2025_131015,IRAT204,PI655976,3,54,141
GMS_MN2025_131015,IRAT204,PI655976,4,54,134
GMS_MN2025_131016,IRAT204,PI533979,1,54,148
GMS_MN2025_131016,IRAT204,PI533979,2,54,139
GMS_MN2025_131016,IRAT204,PI533979,3,54,135
GMS_MN2025_131016,IRAT204,PI533979,4,54,127
GMS_MN2025_131017,CSM-63,PI576401,1,70,364
GMS_MN2025_131017,CSM-63,PI576401,2,70,385
GMS_MN2025_131017,CSM-63,PI576401,3,70,339
GMS_MN2025_131017,CSM-63,PI576401,4,70,369
GMS_MN2025_131018,IRAT204,PI641836,1,54,210
GMS_MN2025_131018,IRAT204,PI641836,2,54,216
GMS_MN2025_131018,IRAT204,PI641836,3,54,228
GMS_MN2025_131018,IRAT204,PI641836,4,54,228
GMS_MN2025_131021,IRAT204,PI656071,1,63,151
GMS_MN2025_131021,IRAT204,PI656071,2,63,143
GMS_MN2025_131021,IRAT204,PI656071,3,63,149
GMS_MN2025_131021,IRAT204,PI656071,4,63,129
GMS_MN2025_131022,Mota Maradi,PI597945,1,63,217
GMS_MN2025_131022,Mota Maradi,PI597945,2,63,226
GMS_MN2025_131022,Mota Maradi,PI597945,3,63,222
GMS_MN2025_131022,Mota Maradi,PI597945,4,63,211
GMS_MN2025_131027,Mota Maradi,PI533937,1,56,261
GMS_MN2025_131027,Mota Maradi,PI533937,2,56,258
GMS_MN2025_131027,Mota Maradi,PI533937,3,56,262
GMS_MN2025_131027,Mota Maradi,PI533937,4,56,234
GMS_MN2025_131028,IRAT204,PI576435,1,56,209
GMS_MN2025_131028,IRAT204,PI576435,2,56,234
GMS_MN2025_131028,IRAT204,PI576435,3,56,221
GMS_MN2025_131028,IRAT204,PI576435,4,56,223
GMS_MN2025_131029,Mota Maradi,PI607931,1,56,310
GMS_MN2025_131029,Mota Maradi,PI607931,2,56,289
GMS_MN2025_131029,Mota Maradi,PI607931,3,56,286
GMS_MN2025_131029,Mota Maradi,PI607931,4,56,222
GMS_MN2025_131032,Macia,PI533921,1,54,230
GMS_MN2025_131032,Macia,PI533921,2,54,227
GMS_MN2025_131032,Macia,PI533921,3,54,191
GMS_MN2025_131032,Macia,PI533921,4,54,223
GMS_MN2025_131033,Mota Maradi,PI597945,1,59,289
GMS_MN2025_131033,Mota Maradi,PI597945,2,59,264
GMS_MN2025_131033,Mota Maradi,PI597945,3,59,267
GMS_MN2025_131033,Mota Maradi,PI597945,4,59,258
GMS_MN2025_131034,IRAT204,PI656026,1,54,134
GMS_MN2025_131034,IRAT204,PI656026,2,54,141
GMS_MN2025_131034,IRAT204,PI656026,3,54,132
GMS_MN2025_131034,IRAT204,PI656026,4,54,138
GMS_MN2025_131042,IRAT204,PI656101,1,54,138
GMS_MN2025_131042,IRAT204,PI656101,2,54,151
GMS_MN2025_131042,IRAT204,PI656101,3,54,150
GMS_MN2025_131042,IRAT204,PI656101,4,54,148
GMS_MN2025_132042,IRAT204,PI533991,1,54,142
GMS_MN2025_132042,IRAT204,PI533991,2,54,146
GMS_MN2025_132042,IRAT204,PI533991,3,54,140
GMS_MN2025_132042,IRAT204,PI533991,4,54,152
GMS_MN2025_132041,Macia,PI656031,1,62,169
GMS_MN2025_132041,Macia,PI656031,2,62,163
GMS_MN2025_132041,Macia,PI656031,3,62,156
GMS_MN2025_132041,Macia,PI656031,4,62,137
GMS_MN2025_132036,Mota Maradi,PI576387,1,56,282
GMS_MN2025_132036,Mota Maradi,PI576387,2,56,278
GMS_MN2025_132036,Mota Maradi,PI576387,3,56,281
GMS_MN2025_132036,Mota Maradi,PI576387,4,56,292
GMS_MN2025_132032,IRAT204,PI576435,1,54,126
GMS_MN2025_132032,IRAT204,PI576435,2,54,138
GMS_MN2025_132032,IRAT204,PI576435,3,54,141
GMS_MN2025_132032,IRAT204,PI576435,4,54,132
GMS_MN2025_132029,Mota Maradi,PI576387,1,54,269
GMS_MN2025_132029,Mota Maradi,PI576387,2,54,251
GMS_MN2025_132029,Mota Maradi,PI576387,3,54,260
GMS_MN2025_132029,Mota Maradi,PI576387,4,54,266
GMS_MN2025_132027,Macia,PI656031,1,54,158
GMS_MN2025_132027,Macia,PI656031,2,54,133
GMS_MN2025_132027,Macia,PI656031,3,54,140
GMS_MN2025_132027,Macia,PI656031,4,54,153
GMS_MN2025_132026,CSM-63,PI656012,1,55,274
GMS_MN2025_132026,CSM-63,PI656012,2,55,299
GMS_MN2025_132026,CSM-63,PI656012,3,55,269
GMS_MN2025_132026,CSM-63,PI656012,4,55,312
GMS_MN2025_132025,Mota Maradi,PI656098,1,56,271
GMS_MN2025_132025,Mota Maradi,PI656098,2,56,276
GMS_MN2025_132025,Mota Maradi,PI656098,3,56,256
GMS_MN2025_132025,Mota Maradi,PI656098,4,56,264
GMS_MN2025_132024,IRAT204,PI656081,1,50,212
GMS_MN2025_132024,IRAT204,PI656081,2,50,232
GMS_MN2025_132024,IRAT204,PI656081,3,50,207
GMS_MN2025_132024,IRAT204,PI656081,4,50,213
GMS_MN2025_132023,CSM-63,PI656012,1,54,295
GMS_MN2025_132023,CSM-63,PI656012,2,54,257
GMS_MN2025_132023,CSM-63,PI656012,3,54,274
GMS_MN2025_132023,CSM-63,PI656012,4,54,287
GMS_MN2025_132020,IRAT204,PI656025,1,54,106
GMS_MN2025_132020,IRAT204,PI656025,2,54,110
GMS_MN2025_132020,IRAT204,PI656025,3,54,138
GMS_MN2025_132020,IRAT204,PI656025,4,54,133
GMS_MN2025_132019,IRAT204,PI533961,1,50,137
GMS_MN2025_132019,IRAT204,PI533961,2,50,142
GMS_MN2025_132019,IRAT204,PI533961,3,50,146
GMS_MN2025_132019,IRAT204,PI533961,4,50,138
GMS_MN2025_132018,IRAT204,PI656058,1,66,115
GMS_MN2025_132018,IRAT204,PI656058,2,66,129
GMS_MN2025_132018,IRAT204,PI656058,3,66,86
GMS_MN2025_132018,IRAT204,PI656058,4,66,83
GMS_MN2025_132016,Mota Maradi,PI576387,1,54,219
GMS_MN2025_132016,Mota Maradi,PI576387,2,54,215
GMS_MN2025_132016,Mota Maradi,PI576387,3,54,220
GMS_MN2025_132016,Mota Maradi,PI576387,4,54,214
GMS_MN2025_132015,Macia,PI656029,1,64,132
GMS_MN2025_132015,Macia,PI656029,2,64,129
GMS_MN2025_132015,Macia,PI656029,3,64,122
GMS_MN2025_132015,Macia,PI656029,4,64,137
GMS_MN2025_132013,IRAT204,PI656026,1,54,135
GMS_MN2025_132013,IRAT204,PI656026,2,54,125
GMS_MN2025_132013,IRAT204,PI656026,3,54,119
GMS_MN2025_132013,IRAT204,PI656026,4,54,125
GMS_MN2025_132009,IRAT204,PI576387,1,54,210
GMS_MN2025_132009,IRAT204,PI576387,2,54,198
GMS_MN2025_132009,IRAT204,PI576387,3,54,122
GMS_MN2025_132009,IRAT204,PI576387,4,54,134
GMS_MN2025_133006,IRAT204,PI533949,1,54,174
GMS_MN2025_133006,IRAT204,PI533949,2,54,172
GMS_MN2025_133006,IRAT204,PI533949,3,54,119
GMS_MN2025_133006,IRAT204,PI533949,4,54,116
GMS_MN2025_133008,Mota Maradi,PI576387,1,62,252
GMS_MN2025_133008,Mota Maradi,PI576387,2,62,238
GMS_MN2025_133008,Mota Maradi,PI576387,3,62,258
GMS_MN2025_133008,Mota Maradi,PI576387,4,62,260
GMS_MN2025_133009,IRAT204,PI656081,1,60,186
GMS_MN2025_133009,IRAT204,PI656081,2,60,179
GMS_MN2025_133009,IRAT204,PI656081,3,60,143
GMS_MN2025_133009,IRAT204,PI656081,4,60,141
GMS_MN2025_133010,IRAT204,PI533961,1,54,140
GMS_MN2025_133010,IRAT204,PI533961,2,54,137
GMS_MN2025_133010,IRAT204,PI533961,3,54,119
GMS_MN2025_133010,IRAT204,PI533961,4,54,123
GMS_MN2025_133012,IRAT204,PI533949,1,54,198
GMS_MN2025_133012,IRAT204,PI533949,2,54,195
GMS_MN2025_133012,IRAT204,PI533949,3,54,197
GMS_MN2025_133012,IRAT204,PI533949,4,54,227
GMS_MN2025_133013,CSM-63,PI534108,1,66,370
GMS_MN2025_133013,CSM-63,PI534108,2,66,351
GMS_MN2025_133013,CSM-63,PI534108,3,66,335
GMS_MN2025_133013,CSM-63,PI534108,4,66,360
GMS_MN2025_133014,IRAT204,PI533957,1,59,126
GMS_MN2025_133014,IRAT204,PI533957,2,59,133
GMS_MN2025_133014,IRAT204,PI533957,3,59,83
GMS_MN2025_133014,IRAT204,PI533957,4,59,91
GMS_MN2025_133027,Mota Maradi,PI597967,1,56,263
GMS_MN2025_133027,Mota Maradi,PI597967,2,56,281
GMS_MN2025_133027,Mota Maradi,PI597967,3,56,171
GMS_MN2025_133027,Mota Maradi,PI597967,4,56,304
GMS_MN2025_133028,Macia,PI533921,1,57,165
GMS_MN2025_133028,Macia,PI533921,2,57,172
GMS_MN2025_133028,Macia,PI533921,3,57,110
GMS_MN2025_133028,Macia,PI533921,4,57,111
GMS_MN2025_133029,CSM-63,PI595739,1,78,318
GMS_MN2025_133029,CSM-63,PI595739,2,78,287
GMS_MN2025_133029,CSM-63,PI595739,3,78,267
GMS_MN2025_133029,CSM-63,PI595739,4,78,289
GMS_MN2025_133035,IRAT204,PI533799,1,50,166
GMS_MN2025_133035,IRAT204,PI533799,2,50,170
GMS_MN2025_133035,IRAT204,PI533799,3,50,172
GMS_MN2025_133035,IRAT204,PI533799,4,50,187
GMS_MN2025_133040,IRAT204,PI656071,1,59,287
GMS_MN2025_133040,IRAT204,PI656071,2,59,284
GMS_MN2025_133040,IRAT204,PI656071,3,59,291
GMS_MN2025_133040,IRAT204,PI656071,4,59,302
GMS_MN2025_133041,Macia,PI533936,1,55,131
GMS_MN2025_133041,Macia,PI533936,2,55,151
GMS_MN2025_133041,Macia,PI533936,3,55,103
GMS_MN2025_133041,Macia,PI533936,4,55,88
GMS_MN2025_134042,IRAT204,PI576333,1,56,248
GMS_MN2025_134042,IRAT204,PI576333,2,56,239
GMS_MN2025_134042,IRAT204,PI576333,3,56,211
GMS_MN2025_134042,IRAT204,PI576333,4,56,246
GMS_MN2025_134040,IRAT204,PI655993,1,54,122
GMS_MN2025_134040,IRAT204,PI655993,2,54,125
GMS_MN2025_134040,IRAT204,PI655993,3,54,129
GMS_MN2025_134040,IRAT204,PI655993,4,54,123
GMS_MN2025_134039,CSM-63,PI595739,1,56,305
GMS_MN2025_134039,CSM-63,PI595739,2,56,283
GMS_MN2025_134039,CSM-63,PI595739,3,56,275
GMS_MN2025_134039,CSM-63,PI595739,4,56,280
GMS_MN2025_134036,IRAT204,PI656019,1,59,252
GMS_MN2025_134036,IRAT204,PI656019,2,59,230
GMS_MN2025_134036,IRAT204,PI656019,3,59,151
GMS_MN2025_134036,IRAT204,PI656019,4,59,143
GMS_MN2025_134035,IRAT204,PI533830,1,54,157
GMS_MN2025_134035,IRAT204,PI533830,2,54,161
GMS_MN2025_134035,IRAT204,PI533830,3,54,97
GMS_MN2025_134035,IRAT204,PI533830,4,54,74
GMS_MN2025_134033,Mota Maradi,PI576387,1,56,297
GMS_MN2025_134033,Mota Maradi,PI576387,2,56,290
GMS_MN2025_134033,Mota Maradi,PI576387,3,56,300
GMS_MN2025_134033,Mota Maradi,PI576387,4,56,302
GMS_MN2025_134030,IRAT204,PI656071,1,63,295
GMS_MN2025_134030,IRAT204,PI656071,2,63,283
GMS_MN2025_134030,IRAT204,PI656071,3,63,277
GMS_MN2025_134030,IRAT204,PI656071,4,63,279
GMS_MN2025_134029,IRAT204,PI656019,1,56,260
GMS_MN2025_134029,IRAT204,PI656019,2,56,253
GMS_MN2025_134029,IRAT204,PI656019,3,56,256
GMS_MN2025_134029,IRAT204,PI656019,4,56,270
GMS_MN2025_134028,IRAT204,PI533912,1,54,188
GMS_MN2025_134028,IRAT204,PI533912,2,54,150
GMS_MN2025_134028,IRAT204,PI533912,3,54,300
GMS_MN2025_134028,IRAT204,PI533912,4,54,292
GMS_MN2025_134027,IRAT204,PI576435,1,64,144
GMS_MN2025_134027,IRAT204,PI576435,2,64,157
GMS_MN2025_134027,IRAT204,PI576435,3,64,150
GMS_MN2025_134027,IRAT204,PI576435,4,64,148
GMS_MN2025_134025,Mota Maradi,PI597950,1,54,272
GMS_MN2025_134025,Mota Maradi,PI597950,2,54,274
GMS_MN2025_134025,Mota Maradi,PI597950,3,54,270
GMS_MN2025_134025,Mota Maradi,PI597950,4,54,283
GMS_MN2025_134024,CSM-63,PI595739,1,70,364
GMS_MN2025_134024,CSM-63,PI595739,2,70,352
GMS_MN2025_134024,CSM-63,PI595739,3,70,358
GMS_MN2025_134024,CSM-63,PI595739,4,70,389
GMS_MN2025_134022,IRAT204,PI656107,1,54,145
GMS_MN2025_134022,IRAT204,PI656107,2,54,140
GMS_MN2025_134022,IRAT204,PI656107,3,54,146
GMS_MN2025_134022,IRAT204,PI656107,4,54,150
GMS_MN2025_134021,IRAT204,PI533961,1,54,142
GMS_MN2025_134021,IRAT204,PI533961,2,54,148
GMS_MN2025_134021,IRAT204,PI533961,3,54,122
GMS_MN2025_134021,IRAT204,PI533961,4,54,121
GMS_MN2025_134019,CSM-63,PI534127,1,59,368
GMS_MN2025_134019,CSM-63,PI534127,2,59,328
GMS_MN2025_134019,CSM-63,PI534127,3,59,331
GMS_MN2025_134019,CSM-63,PI534127,4,59,329
GMS_MN2025_134018,IRAT204,PI576339,1,66,161
GMS_MN2025_134018,IRAT204,PI576339,2,66,158
GMS_MN2025_134018,IRAT204,PI576339,3,66,112
GMS_MN2025_134018,IRAT204,PI576339,4,66,119
GMS_MN2025_134015,IRAT204,PI533788,1,55,219
GMS_MN2025_134015,IRAT204,PI533788,2,55,209
GMS_MN2025_134015,IRAT204,PI533788,3,55,249
GMS_MN2025_134015,IRAT204,PI533788,4,55,210
